Date,Ticker,ETF_Close,SPY_Close,Ratio
2026-03-13,XLRE,42.250000,662.289978,0.063794
2026-03-16,XLRE,42.580002,669.030029,0.063644
2026-03-17,XLRE,42.720001,670.789978,0.063686
2026-03-18,XLRE,42.020000,661.429993,0.063529
2026-03-19,XLRE,41.919998,659.799988,0.063534
2026-03-20,XLRE,40.590000,648.570007,0.062584
2026-03-23,XLRE,40.619999,655.380005,0.061979
2026-03-24,XLRE,40.290001,653.179993,0.061683
2026-03-25,XLRE,40.270000,656.820007,0.061311
2026-03-26,XLRE,40.290001,645.090027,0.062456
2026-03-27,XLRE,40.009998,634.090027,0.063098
2026-03-30,XLRE,40.209999,631.969971,0.063626
2026-03-31,XLRE,40.830002,650.340027,0.062783
2026-04-01,XLRE,40.950001,655.239990,0.062496
2026-04-02,XLRE,41.610001,655.830017,0.063446
2026-04-06,XLRE,41.759998,658.929993,0.063375
2026-04-07,XLRE,41.720001,659.219971,0.063287
2026-04-08,XLRE,42.439999,676.010010,0.062780
2026-04-09,XLRE,42.730000,679.909973,0.062847
2026-04-10,XLRE,42.820000,679.460022,0.063021
2026-04-13,XLRE,43.020000,686.099976,0.062702
2026-04-14,XLRE,43.430000,694.460022,0.062538
2026-04-15,XLRE,43.410000,699.940002,0.062020
2026-04-16,XLRE,43.810001,701.659973,0.062438
2026-04-17,XLRE,44.480000,710.140015,0.062636
2026-04-20,XLRE,44.639999,708.719971,0.062987
2026-04-21,XLRE,43.779999,704.080017,0.062180
2026-04-22,XLRE,43.459999,711.210022,0.061107
2026-04-23,XLRE,43.959999,708.450012,0.062051
2026-04-24,XLRE,43.830002,713.940002,0.061392
2026-03-13,XLU,46.959999,662.289978,0.070905
2026-03-16,XLU,47.259998,669.030029,0.070640
2026-03-17,XLU,47.130001,670.789978,0.070260
2026-03-18,XLU,46.730000,661.429993,0.070650
2026-03-19,XLU,46.540001,659.799988,0.070537
2026-03-20,XLU,44.650002,648.570007,0.068844
2026-03-23,XLU,44.779999,655.380005,0.068327
2026-03-24,XLU,45.090000,653.179993,0.069032
2026-03-25,XLU,45.250000,656.820007,0.068893
2026-03-26,XLU,45.330002,645.090027,0.070269
2026-03-27,XLU,45.590000,634.090027,0.071898
2026-03-30,XLU,45.919998,631.969971,0.072662
2026-03-31,XLU,45.889999,650.340027,0.070563
2026-04-01,XLU,46.110001,655.239990,0.070371
2026-04-02,XLU,46.340000,655.830017,0.070659
2026-04-06,XLU,46.169998,658.929993,0.070068
2026-04-07,XLU,46.270000,659.219971,0.070189
2026-04-08,XLU,46.779999,676.010010,0.069200
2026-04-09,XLU,47.150002,679.909973,0.069347
2026-04-10,XLU,46.959999,679.460022,0.069114
2026-04-13,XLU,46.389999,686.099976,0.067614
2026-04-14,XLU,46.470001,694.460022,0.066915
2026-04-15,XLU,46.020000,699.940002,0.065748
2026-04-16,XLU,46.349998,701.659973,0.066058
2026-04-17,XLU,46.160000,710.140015,0.065001
2026-04-20,XLU,45.750000,708.719971,0.064553
2026-04-21,XLU,44.950001,704.080017,0.063842
2026-04-22,XLU,44.869999,711.210022,0.063090
2026-04-23,XLU,46.090000,708.450012,0.065058
2026-04-24,XLU,46.180000,713.940002,0.064683
2026-03-13,XLV,149.789993,662.289978,0.226170
2026-03-16,XLV,151.009995,669.030029,0.225715
2026-03-17,XLV,149.639999,670.789978,0.223080
2026-03-18,XLV,147.139999,661.429993,0.222457
2026-03-19,XLV,146.610001,659.799988,0.222204
2026-03-20,XLV,145.330002,648.570007,0.224078
2026-03-23,XLV,144.770004,655.380005,0.220895
2026-03-24,XLV,144.789993,653.179993,0.221669
2026-03-25,XLV,146.240005,656.820007,0.222649
2026-03-26,XLV,145.740005,645.090027,0.225922
2026-03-27,XLV,143.259995,634.090027,0.225930
2026-03-30,XLV,143.820007,631.969971,0.227574
2026-03-31,XLV,146.610001,650.340027,0.225436
2026-04-01,XLV,147.729996,655.239990,0.225459
2026-04-02,XLV,146.809998,655.830017,0.223854
2026-04-06,XLV,146.279999,658.929993,0.221996
2026-04-07,XLV,146.570007,659.219971,0.222339
2026-04-08,XLV,149.669998,676.010010,0.221402
2026-04-09,XLV,149.330002,679.909973,0.219632
2026-04-10,XLV,147.309998,679.460022,0.216805
2026-04-13,XLV,147.970001,686.099976,0.215668
2026-04-14,XLV,148.830002,694.460022,0.214310
2026-04-15,XLV,147.770004,699.940002,0.211118
2026-04-16,XLV,146.610001,701.659973,0.208947
2026-04-17,XLV,148.800003,710.140015,0.209536
2026-04-20,XLV,147.419998,708.719971,0.208009
2026-04-21,XLV,145.919998,704.080017,0.207249
2026-04-22,XLV,146.380005,711.210022,0.205818
2026-04-23,XLV,146.240005,708.450012,0.206422
2026-04-24,XLV,144.179993,713.940002,0.201950
2026-03-13,XLY,110.860001,662.289978,0.167389
2026-03-16,XLY,112.199997,669.030029,0.167705
2026-03-17,XLY,113.180000,670.789978,0.168726
2026-03-18,XLY,110.570000,661.429993,0.167168
2026-03-19,XLY,109.699997,659.799988,0.166263
2026-03-20,XLY,107.739998,648.570007,0.166119
2026-03-23,XLY,110.120003,655.380005,0.168025
2026-03-24,XLY,109.680000,653.179993,0.167917
2026-03-25,XLY,110.730003,656.820007,0.168585
2026-03-26,XLY,108.830002,645.090027,0.168705
2026-03-27,XLY,105.680000,634.090027,0.166664
2026-03-30,XLY,105.660004,631.969971,0.167191
2026-03-31,XLY,108.980003,650.340027,0.167574
2026-04-01,XLY,109.800003,655.239990,0.167572
2026-04-02,XLY,108.150002,655.830017,0.164906
2026-04-06,XLY,109.040001,658.929993,0.165480
2026-04-07,XLY,107.769997,659.219971,0.163481
2026-04-08,XLY,110.820000,676.010010,0.163932
2026-04-09,XLY,112.739998,679.909973,0.165816
2026-04-10,XLY,112.889999,679.460022,0.166147
2026-04-13,XLY,113.919998,686.099976,0.166040
2026-04-14,XLY,116.440002,694.460022,0.167670
2026-04-15,XLY,118.180000,699.940002,0.168843
2026-04-16,XLY,117.629997,701.659973,0.167645
2026-04-17,XLY,120.410004,710.140015,0.169558
2026-04-20,XLY,119.870003,708.719971,0.169136
2026-04-21,XLY,118.970001,704.080017,0.168972
2026-04-22,XLY,118.930000,711.210022,0.167222
2026-04-23,XLY,117.739998,708.450012,0.166194
2026-04-24,XLY,118.690002,713.940002,0.166246
