Date,Ticker,ETF_Close,SPY_Close,Ratio
2026-05-12,XLRE,44.580002,738.179993,0.060392
2026-05-13,XLRE,44.209999,742.309998,0.059557
2026-05-14,XLRE,43.910000,748.169983,0.058690
2026-05-15,XLRE,43.230000,739.169983,0.058485
2026-05-18,XLRE,43.750000,738.650024,0.059230
2026-05-19,XLRE,43.939999,733.729980,0.059886
2026-05-20,XLRE,44.430000,741.250000,0.059939
2026-05-21,XLRE,44.500000,742.719971,0.059915
2026-05-22,XLRE,44.560001,745.640015,0.059761
2026-04-13,XLU,46.389999,686.099976,0.067614
2026-04-14,XLU,46.470001,694.460022,0.066915
2026-04-15,XLU,46.020000,699.940002,0.065748
2026-04-16,XLU,46.349998,701.659973,0.066058
2026-04-17,XLU,46.160000,710.140015,0.065001
2026-04-20,XLU,45.750000,708.719971,0.064553
2026-04-21,XLU,44.950001,704.080017,0.063842
2026-04-22,XLU,44.869999,711.210022,0.063090
2026-04-23,XLU,46.090000,708.450012,0.065058
2026-04-24,XLU,46.180000,713.940002,0.064683
2026-04-27,XLU,46.189999,715.169983,0.064586
2026-04-28,XLU,46.250000,711.690002,0.064986
2026-04-29,XLU,45.680000,711.580017,0.064195
2026-04-30,XLU,46.849998,718.659973,0.065191
2026-05-01,XLU,46.549999,720.650024,0.064594
2026-05-04,XLU,46.369999,718.010010,0.064581
2026-05-05,XLU,46.369999,723.770020,0.064067
2026-05-06,XLU,45.709999,733.830017,0.062290
2026-05-07,XLU,45.119999,731.580017,0.061675
2026-05-08,XLU,44.720001,737.619995,0.060627
2026-05-11,XLU,45.139999,739.299988,0.061058
2026-05-12,XLU,45.189999,738.179993,0.061218
2026-05-13,XLU,44.669998,742.309998,0.060177
2026-05-14,XLU,44.900002,748.169983,0.060013
2026-05-15,XLU,43.869999,739.169983,0.059350
2026-05-18,XLU,43.939999,738.650024,0.059487
2026-05-19,XLU,44.340000,733.729980,0.060431
2026-05-20,XLU,44.509998,741.250000,0.060047
2026-05-21,XLU,45.000000,742.719971,0.060588
2026-05-22,XLU,45.349998,745.640015,0.060820
2026-04-13,XLV,147.970001,686.099976,0.215668
2026-04-14,XLV,148.830002,694.460022,0.214310
2026-04-15,XLV,147.770004,699.940002,0.211118
2026-04-16,XLV,146.610001,701.659973,0.208947
2026-04-17,XLV,148.800003,710.140015,0.209536
2026-04-20,XLV,147.419998,708.719971,0.208009
2026-04-21,XLV,145.919998,704.080017,0.207249
2026-04-22,XLV,146.380005,711.210022,0.205818
2026-04-23,XLV,146.240005,708.450012,0.206422
2026-04-24,XLV,144.179993,713.940002,0.201950
2026-04-27,XLV,143.460007,715.169983,0.200596
2026-04-28,XLV,143.839996,711.690002,0.202110
2026-04-29,XLV,142.839996,711.580017,0.200736
2026-04-30,XLV,145.990005,718.659973,0.203142
2026-05-01,XLV,145.160004,720.650024,0.201429
2026-05-04,XLV,144.729996,718.010010,0.201571
2026-05-05,XLV,145.300003,723.770020,0.200754
2026-05-06,XLV,145.399994,733.830017,0.198139
2026-05-07,XLV,144.720001,731.580017,0.197818
2026-05-08,XLV,143.490005,737.619995,0.194531
2026-05-11,XLV,143.039993,739.299988,0.193480
2026-05-12,XLV,145.850006,738.179993,0.197581
2026-05-13,XLV,146.710007,742.309998,0.197640
2026-05-14,XLV,146.630005,748.169983,0.195985
2026-05-15,XLV,145.100006,739.169983,0.196301
2026-05-18,XLV,145.720001,738.650024,0.197279
2026-05-19,XLV,147.320007,733.729980,0.200782
2026-05-20,XLV,147.130005,741.250000,0.198489
2026-05-21,XLV,148.149994,742.719971,0.199470
2026-05-22,XLV,149.889999,745.640015,0.201022
2026-04-13,XLY,113.919998,686.099976,0.166040
2026-04-14,XLY,116.440002,694.460022,0.167670
2026-04-15,XLY,118.180000,699.940002,0.168843
2026-04-16,XLY,117.629997,701.659973,0.167645
2026-04-17,XLY,120.410004,710.140015,0.169558
2026-04-20,XLY,119.870003,708.719971,0.169136
2026-04-21,XLY,118.970001,704.080017,0.168972
2026-04-22,XLY,118.930000,711.210022,0.167222
2026-04-23,XLY,117.739998,708.450012,0.166194
2026-04-24,XLY,118.690002,713.940002,0.166246
2026-04-27,XLY,117.839996,715.169983,0.164772
2026-04-28,XLY,117.010002,711.690002,0.164411
2026-04-29,XLY,116.839996,711.580017,0.164198
2026-04-30,XLY,118.349998,718.659973,0.164681
2026-05-01,XLY,118.629997,720.650024,0.164615
2026-05-04,XLY,117.720001,718.010010,0.163953
2026-05-05,XLY,118.070000,723.770020,0.163132
2026-05-06,XLY,119.870003,733.830017,0.163348
2026-05-07,XLY,119.879997,731.580017,0.163865
2026-05-08,XLY,120.199997,737.619995,0.162957
2026-05-11,XLY,119.370003,739.299988,0.161464
2026-05-12,XLY,118.290001,738.179993,0.160245
2026-05-13,XLY,118.720001,742.309998,0.159933
2026-05-14,XLY,118.669998,748.169983,0.158614
2026-05-15,XLY,116.529999,739.169983,0.157650
2026-05-18,XLY,116.320000,738.650024,0.157476
2026-05-19,XLY,115.029999,733.729980,0.156774
2026-05-20,XLY,117.940002,741.250000,0.159110
2026-05-21,XLY,118.699997,742.719971,0.159818
2026-05-22,XLY,119.180000,745.640015,0.159836
